 7 Pix  0  0
 8 Pix  0  1
11 Pix  0  2
 5 Pix  0  3
 5 Pix  0  4
 6 Pix  0  5
 3 Pix  0  6
 6 Pix  0  7
 6 Pix  0  8
 6 Pix  0  9
 9 Pix  0 10
10 Pix  0 11
 8 Pix  0 12
 3 Pix  0 13
11 Pix  0 14
 9 Pix  0 15
 5 Pix  0 16
 7 Pix  0 17
 3 Pix  0 18
 8 Pix  0 19
 3 Pix  0 20
11 Pix  0 21
 9 Pix  0 22
 7 Pix  0 23
 4 Pix  0 24
10 Pix  0 25
 5 Pix  0 26
 6 Pix  0 27
 9 Pix  0 28
 7 Pix  0 29
 6 Pix  0 30
 6 Pix  0 31
 7 Pix  0 32
 7 Pix  0 33
14 Pix  0 34
 5 Pix  0 35
 7 Pix  0 36
 7 Pix  0 37
10 Pix  0 38
 6 Pix  0 39
11 Pix  0 40
 6 Pix  0 41
13 Pix  0 42
 9 Pix  0 43
 7 Pix  0 44
 8 Pix  0 45
 9 Pix  0 46
11 Pix  0 47
 7 Pix  0 48
 6 Pix  0 49
 9 Pix  0 50
11 Pix  0 51
 7 Pix  0 52
 6 Pix  0 53
10 Pix  0 54
 9 Pix  0 55
10 Pix  0 56
 4 Pix  0 57
 5 Pix  0 58
 9 Pix  0 59
10 Pix  0 60
 6 Pix  0 61
 3 Pix  0 62
 4 Pix  0 63
10 Pix  0 64
 7 Pix  0 65
 9 Pix  0 66
11 Pix  0 67
 6 Pix  0 68
 2 Pix  0 69
 5 Pix  0 70
 6 Pix  0 71
 5 Pix  0 72
 5 Pix  0 73
 5 Pix  0 74
 7 Pix  0 75
 9 Pix  0 76
 7 Pix  0 77
 4 Pix  0 78
 6 Pix  0 79
 4 Pix  1  0
 2 Pix  1  1
 7 Pix  1  2
 5 Pix  1  3
 7 Pix  1  4
 6 Pix  1  5
 5 Pix  1  6
10 Pix  1  7
 3 Pix  1  8
 8 Pix  1  9
 4 Pix  1 10
 7 Pix  1 11
 8 Pix  1 12
 7 Pix  1 13
 7 Pix  1 14
 5 Pix  1 15
11 Pix  1 16
 6 Pix  1 17
 7 Pix  1 18
 9 Pix  1 19
 5 Pix  1 20
 8 Pix  1 21
 7 Pix  1 22
12 Pix  1 23
 1 Pix  1 24
 9 Pix  1 25
 8 Pix  1 26
 7 Pix  1 27
 6 Pix  1 28
 8 Pix  1 29
11 Pix  1 30
 7 Pix  1 31
10 Pix  1 32
 6 Pix  1 33
 7 Pix  1 34
 7 Pix  1 35
 4 Pix  1 36
 7 Pix  1 37
 4 Pix  1 38
 6 Pix  1 39
 7 Pix  1 40
 5 Pix  1 41
 5 Pix  1 42
 8 Pix  1 43
 5 Pix  1 44
10 Pix  1 45
 5 Pix  1 46
 6 Pix  1 47
 7 Pix  1 48
 7 Pix  1 49
13 Pix  1 50
 8 Pix  1 51
 6 Pix  1 52
 8 Pix  1 53
 5 Pix  1 54
10 Pix  1 55
 5 Pix  1 56
 8 Pix  1 57
 7 Pix  1 58
11 Pix  1 59
 8 Pix  1 60
 7 Pix  1 61
10 Pix  1 62
 6 Pix  1 63
 8 Pix  1 64
 7 Pix  1 65
10 Pix  1 66
 7 Pix  1 67
 8 Pix  1 68
 6 Pix  1 69
 8 Pix  1 70
 5 Pix  1 71
 9 Pix  1 72
 6 Pix  1 73
 6 Pix  1 74
 8 Pix  1 75
11 Pix  1 76
 8 Pix  1 77
 6 Pix  1 78
 5 Pix  1 79
 2 Pix  2  0
 6 Pix  2  1
 3 Pix  2  2
 0 Pix  2  3
 5 Pix  2  4
 4 Pix  2  5
 7 Pix  2  6
 7 Pix  2  7
 3 Pix  2  8
 6 Pix  2  9
 7 Pix  2 10
 5 Pix  2 11
 1 Pix  2 12
 8 Pix  2 13
 6 Pix  2 14
11 Pix  2 15
 4 Pix  2 16
 7 Pix  2 17
 9 Pix  2 18
 7 Pix  2 19
 4 Pix  2 20
 6 Pix  2 21
 2 Pix  2 22
 7 Pix  2 23
 6 Pix  2 24
 6 Pix  2 25
11 Pix  2 26
 7 Pix  2 27
 4 Pix  2 28
 5 Pix  2 29
 9 Pix  2 30
12 Pix  2 31
 7 Pix  2 32
 5 Pix  2 33
 6 Pix  2 34
 8 Pix  2 35
 4 Pix  2 36
10 Pix  2 37
 2 Pix  2 38
 4 Pix  2 39
 6 Pix  2 40
 5 Pix  2 41
 5 Pix  2 42
 7 Pix  2 43
 5 Pix  2 44
 7 Pix  2 45
 5 Pix  2 46
 5 Pix  2 47
 8 Pix  2 48
 7 Pix  2 49
 9 Pix  2 50
 6 Pix  2 51
 9 Pix  2 52
 6 Pix  2 53
 6 Pix  2 54
 8 Pix  2 55
