11 Pix  0  0
14 Pix  0  1
11 Pix  0  2
 7 Pix  0  3
13 Pix  0  4
11 Pix  0  5
 8 Pix  0  6
11 Pix  0  7
 9 Pix  0  8
12 Pix  0  9
15 Pix  0 10
 9 Pix  0 11
11 Pix  0 12
14 Pix  0 13
 9 Pix  0 14
14 Pix  0 15
12 Pix  0 16
13 Pix  0 17
 3 Pix  0 18
11 Pix  0 19
13 Pix  0 20
14 Pix  0 21
13 Pix  0 22
 9 Pix  0 23
11 Pix  0 24
11 Pix  0 25
 7 Pix  0 26
11 Pix  0 27
13 Pix  0 28
10 Pix  0 29
11 Pix  0 30
11 Pix  0 31
 8 Pix  0 32
 9 Pix  0 33
11 Pix  0 34
12 Pix  0 35
 9 Pix  0 36
 8 Pix  0 37
 8 Pix  0 38
11 Pix  0 39
11 Pix  0 40
 7 Pix  0 41
 7 Pix  0 42
11 Pix  0 43
 9 Pix  0 44
 9 Pix  0 45
14 Pix  0 46
11 Pix  0 47
14 Pix  0 48
12 Pix  0 49
15 Pix  0 50
14 Pix  0 51
10 Pix  0 52
 8 Pix  0 53
 9 Pix  0 54
11 Pix  0 55
 8 Pix  0 56
11 Pix  0 57
 8 Pix  0 58
13 Pix  0 59
12 Pix  0 60
11 Pix  0 61
 8 Pix  0 62
15 Pix  0 63
 9 Pix  0 64
11 Pix  0 65
12 Pix  0 66
 7 Pix  0 67
 8 Pix  0 68
 7 Pix  0 69
 8 Pix  0 70
 8 Pix  0 71
 6 Pix  0 72
10 Pix  0 73
 7 Pix  0 74
 6 Pix  0 75
10 Pix  0 76
 8 Pix  0 77
 8 Pix  0 78
 6 Pix  0 79
 9 Pix  1  0
11 Pix  1  1
 5 Pix  1  2
11 Pix  1  3
12 Pix  1  4
 7 Pix  1  5
12 Pix  1  6
 8 Pix  1  7
 7 Pix  1  8
11 Pix  1  9
 8 Pix  1 10
 7 Pix  1 11
 8 Pix  1 12
10 Pix  1 13
 9 Pix  1 14
 8 Pix  1 15
 6 Pix  1 16
10 Pix  1 17
 7 Pix  1 18
 9 Pix  1 19
10 Pix  1 20
 7 Pix  1 21
 7 Pix  1 22
 7 Pix  1 23
13 Pix  1 24
 6 Pix  1 25
12 Pix  1 26
11 Pix  1 27
12 Pix  1 28
11 Pix  1 29
 8 Pix  1 30
12 Pix  1 31
 7 Pix  1 32
 7 Pix  1 33
 6 Pix  1 34
10 Pix  1 35
 8 Pix  1 36
12 Pix  1 37
11 Pix  1 38
 6 Pix  1 39
 8 Pix  1 40
 9 Pix  1 41
 8 Pix  1 42
11 Pix  1 43
 7 Pix  1 44
 9 Pix  1 45
 8 Pix  1 46
10 Pix  1 47
 9 Pix  1 48
10 Pix  1 49
 9 Pix  1 50
 7 Pix  1 51
 7 Pix  1 52
 5 Pix  1 53
 7 Pix  1 54
 9 Pix  1 55
 4 Pix  1 56
 8 Pix  1 57
 4 Pix  1 58
 9 Pix  1 59
 5 Pix  1 60
 5 Pix  1 61
 7 Pix  1 62
 5 Pix  1 63
 8 Pix  1 64
 8 Pix  1 65
 8 Pix  1 66
 7 Pix  1 67
 5 Pix  1 68
 5 Pix  1 69
 8 Pix  1 70
 7 Pix  1 71
 5 Pix  1 72
 9 Pix  1 73
 7 Pix  1 74
 9 Pix  1 75
 6 Pix  1 76
 8 Pix  1 77
 7 Pix  1 78
 7 Pix  1 79
10 Pix  2  0
14 Pix  2  1
 6 Pix  2  2
 7 Pix  2  3
 7 Pix  2  4
 3 Pix  2  5
10 Pix  2  6
 9 Pix  2  7
14 Pix  2  8
 1 Pix  2  9
10 Pix  2 10
 5 Pix  2 11
12 Pix  2 12
13 Pix  2 13
 7 Pix  2 14
10 Pix  2 15
11 Pix  2 16
11 Pix  2 17
 7 Pix  2 18
 9 Pix  2 19
11 Pix  2 20
 7 Pix  2 21
 7 Pix  2 22
14 Pix  2 23
 6 Pix  2 24
 7 Pix  2 25
 9 Pix  2 26
 6 Pix  2 27
 4 Pix  2 28
11 Pix  2 29
 9 Pix  2 30
 5 Pix  2 31
 2 Pix  2 32
 6 Pix  2 33
 2 Pix  2 34
11 Pix  2 35
 4 Pix  2 36
 3 Pix  2 37
10 Pix  2 38
10 Pix  2 39
 9 Pix  2 40
 3 Pix  2 41
 7 Pix  2 42
11 Pix  2 43
11 Pix  2 44
 7 Pix  2 45
12 Pix  2 46
 7 Pix  2 47
 5 Pix  2 48
 4 Pix  2 49
 6 Pix  2 50
 6 Pix  2 51
 8 Pix  2 52
 4 Pix  2 53
 7 Pix  2 54
 6 Pix  2 55
 5 Pix  2 56
 4 Pix  2 57
 6 Pix  2 58
 8 Pix  2 59
 8 Pix  2 60
 7 Pix  2 61
 6 Pix  2 62
 8 Pix  2 63
 7 Pix  2 64
 9 Pix  2 65
 6 Pix  2 66
 7 Pix  2 67
 3 Pix  2 68
 6 Pix  2 69
 7 Pix  2 70
 5 Pix  2 71
 7 Pix  2 72
 9 Pix  2 73
 6 Pix  2 74
 3 Pix  2 75
 5 Pix  2 76
 6 Pix  2 77
 4 Pix  2 78
 7 Pix  2 79
 6 Pix  3  0
 5 Pix  3  1
 4 Pix  3  2
 1 Pix  3  3
 6 Pix  3  4
 4 Pix  3  5
 3 Pix  3  6
 4 Pix  3  7
 4 Pix  3  8
 3 Pix  3  9
 4 Pix  3 10
 4 Pix  3 11
 3 Pix  3 12
 5 Pix  3 13
 5 Pix  3 14
 7 Pix  3 15
 9 Pix  3 16
 8 Pix  3 17
 7 Pix  3 18
 5 Pix  3 19
 7 Pix  3 20
 7 Pix  3 21
 8 Pix  3 22
 5 Pix  3 23
 6 Pix  3 24
 6 Pix  3 25
 8 Pix  3 26
 7 Pix  3 27
 3 Pix  3 28
 7 Pix  3 29
 7 Pix  3 30
 5 Pix  3 31
 8 Pix  3 32
 5 Pix  3 33
10 Pix  3 34
 7 Pix  3 35
 4 Pix  3 36
 8 Pix  3 37
10 Pix  3 38
 7 Pix  3 39
 7 Pix  3 40
 6 Pix  3 41
 5 Pix  3 42
 4 Pix  3 43
 9 Pix  3 44
 8 Pix  3 45
 3 Pix  3 46
 8 Pix  3 47
 5 Pix  3 48
 5 Pix  3 49
 5 Pix  3 50
 4 Pix  3 51
 8 Pix  3 52
 7 Pix  3 53
 6 Pix  3 54
 6 Pix  3 55
 6 Pix  3 56
 9 Pix  3 57
 5 Pix  3 58
 5 Pix  3 59
 7 Pix  3 60
 4 Pix  3 61
 8 Pix  3 62
10 Pix  3 63
 8 Pix  3 64
 6 Pix  3 65
 7 Pix  3 66
 7 Pix  3 67
 4 Pix  3 68
 7 Pix  3 69
11 Pix  3 70
 1 Pix  3 71
 8 Pix  3 72
10 Pix  3 73
 6 Pix  3 74
 6 Pix  3 75
 3 Pix  3 76
 8 Pix  3 77
 6 Pix  3 78
 4 Pix  3 79
 3 Pix  4  0
 4 Pix  4  1
 3 Pix  4  2
10 Pix  4  3
11 Pix  4  4
 5 Pix  4  5
14 Pix  4  6
 5 Pix  4  7
 6 Pix  4  8
 7 Pix  4  9
 6 Pix  4 10
 9 Pix  4 11
10 Pix  4 12
 7 Pix  4 13
 7 Pix  4 14
10 Pix  4 15
 8 Pix  4 16
 8 Pix  4 17
 6 Pix  4 18
 8 Pix  4 19
 3 Pix  4 20
 2 Pix  4 21
 9 Pix  4 22
 7 Pix  4 23
10 Pix  4 24
 6 Pix  4 25
 6 Pix  4 26
 8 Pix  4 27
 6 Pix  4 28
 7 Pix  4 29
 3 Pix  4 30
 7 Pix  4 31
 7 Pix  4 32
 4 Pix  4 33
11 Pix  4 34
10 Pix  4 35
 6 Pix  4 36
 7 Pix  4 37
 6 Pix  4 38
 7 Pix  4 39
11 Pix  4 40
10 Pix  4 41
 2 Pix  4 42
 6 Pix  4 43
11 Pix  4 44
10 Pix  4 45
 7 Pix  4 46
 6 Pix  4 47
10 Pix  4 48
 6 Pix  4 49
 9 Pix  4 50
 6 Pix  4 51
 5 Pix  4 52
 5 Pix  4 53
 4 Pix  4 54
 4 Pix  4 55
 7 Pix  4 56
 3 Pix  4 57
 8 Pix  4 58
 4 Pix  4 59
 5 Pix  4 60
 6 Pix  4 61
 7 Pix  4 62
 4 Pix  4 63
 6 Pix  4 64
10 Pix  4 65
 6 Pix  4 66
 7 Pix  4 67
 2 Pix  4 68
 8 Pix  4 69
 4 Pix  4 70
 0 Pix  4 71
 5 Pix  4 72
 7 Pix  4 73
 7 Pix  4 74
12 Pix  4 75
 8 Pix  4 76
 7 Pix  4 77
 2 Pix  4 78
 8 Pix  4 79
 2 Pix  5  0
 6 Pix  5  1
 3 Pix  5  2
 1 Pix  5  3
 3 Pix  5  4
 5 Pix  5  5
 5 Pix  5  6
 4 Pix  5  7
 4 Pix  5  8
 3 Pix  5  9
 3 Pix  5 10
 4 Pix  5 11
 4 Pix  5 12
 6 Pix  5 13
 6 Pix  5 14
 4 Pix  5 15
11 Pix  5 16
10 Pix  5 17
 5 Pix  5 18
 8 Pix  5 19
 8 Pix  5 20
 3 Pix  5 21
 7 Pix  5 22
 6 Pix  5 23
 8 Pix  5 24
 1 Pix  5 25
 7 Pix  5 26
 1 Pix  5 27
 7 Pix  5 28
 5 Pix  5 29
 3 Pix  5 30
 5 Pix  5 31
 6 Pix  5 32
 8 Pix  5 33
 5 Pix  5 34
 4 Pix  5 35
 1 Pix  5 36
 6 Pix  5 37
 3 Pix  5 38
 6 Pix  5 39
 8 Pix  5 40
 7 Pix  5 41
 8 Pix  5 42
 8 Pix  5 43
 7 Pix  5 44
 6 Pix  5 45
 6 Pix  5 46
 6 Pix  5 47
 5 Pix  5 48
10 Pix  5 49
 7 Pix  5 50
 8 Pix  5 51
 8 Pix  5 52
 6 Pix  5 53
 8 Pix  5 54
 7 Pix  5 55
 3 Pix  5 56
 6 Pix  5 57
 5 Pix  5 58
 8 Pix  5 59
10 Pix  5 60
 9 Pix  5 61
 7 Pix  5 62
 6 Pix  5 63
 7 Pix  5 64
 7 Pix  5 65
 5 Pix  5 66
 8 Pix  5 67
 4 Pix  5 68
 6 Pix  5 69
 8 Pix  5 70
 5 Pix  5 71
 4 Pix  5 72
 9 Pix  5 73
 5 Pix  5 74
 8 Pix  5 75
 7 Pix  5 76
 7 Pix  5 77
 8 Pix  5 78
 3 Pix  5 79
12 Pix  6  0
 7 Pix  6  1
10 Pix  6  2
10 Pix  6  3
 7 Pix  6  4
 8 Pix  6  5
11 Pix  6  6
 4 Pix  6  7
 7 Pix  6  8
14 Pix  6  9
12 Pix  6 10
 9 Pix  6 11
 7 Pix  6 12
 9 Pix  6 13
 8 Pix  6 14
10 Pix  6 15
10 Pix  6 16
 6 Pix  6 17
10 Pix  6 18
 8 Pix  6 19
12 Pix  6 20
 6 Pix  6 21
 7 Pix  6 22
14 Pix  6 23
11 Pix  6 24
 7 Pix  6 25
12 Pix  6 26
10 Pix  6 27
 8 Pix  6 28
 9 Pix  6 29
 8 Pix  6 30
14 Pix  6 31
13 Pix  6 32
12 Pix  6 33
 8 Pix  6 34
11 Pix  6 35
 8 Pix  6 36
 8 Pix  6 37
14 Pix  6 38
10 Pix  6 39
 9 Pix  6 40
 7 Pix  6 41
11 Pix  6 42
 9 Pix  6 43
11 Pix  6 44
15 Pix  6 45
